Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
       965;1991-2020;        46;         1;       1.9;       5.1;        10;      14.3;      17.5;      19.7;      19.3;      14.7;       9.9;       5.3;       2.1;      10.1;
       970;1991-2020;        46;         0;        .7;       4.3;       8.7;        13;      16.4;      18.3;      17.9;      13.3;       8.7;         4;        .9;       8.8;
       979;1991-2020;        51;        .8;       1.4;       4.6;       8.7;      12.7;        16;      17.9;      17.2;      13.1;       8.8;       4.6;       1.6;       8.9;
       982;1991-2020;        46;        .1;         1;       4.9;       9.5;      13.8;      17.4;        19;      18.4;      13.8;       9.1;       4.1;         1;       9.3;
       983;1991-2020;        42;        .2;        .9;       4.9;       9.4;      13.8;      17.3;      18.9;      18.3;      13.7;       9.1;       4.2;       1.1;       9.3;
       991;1991-2020;        51;       -.7;         0;       3.3;       7.9;      12.1;      15.7;      17.6;      17.3;      12.7;       8.3;       3.6;        .5;       8.2;
       998;1991-2020;        46;        .2;        .4;       3.6;       7.3;      11.6;        15;      16.9;      16.7;      12.5;       8.5;       3.7;        .9;       8.1;
      1000;1991-2020;        46;       1.7;       1.9;       4.2;       8.2;      12.3;      15.8;        18;        18;      14.5;      10.1;       5.6;       2.8;       9.4;
      1001;1991-2020;        51;        .6;       1.5;       4.6;       9.4;        14;      17.3;      19.4;      18.9;      14.5;       9.6;       4.9;       1.8;       9.7;
      1003;1991-2020;        46;        .7;       1.5;       4.6;       9.3;      13.6;      16.9;        19;      18.7;      14.3;       9.6;       4.9;       1.8;       9.6;
      1006;1991-2020;        46;       1.4;         2;       4.7;       9.3;      13.6;      16.7;      18.8;      18.4;      14.3;       9.6;       5.2;       2.4;       9.7;
      1018;1991-2020;        46;       -.6;         0;       3.7;       7.8;        12;      15.8;      17.6;        17;      12.7;       8.4;       3.4;        .3;       8.2;
      1032;1991-2020;        46;       2.8;       3.3;       6.1;       9.9;      13.8;      16.8;      18.7;      18.3;      14.4;      10.5;       6.5;       3.6;      10.4;
      1047;1991-2020;        46;       1.2;       2.1;       5.3;      10.2;      14.5;      17.8;      19.9;      19.5;      14.9;      10.1;       5.5;       2.3;      10.3;
      1048;1991-2020;        51;        .5;       1.4;       4.7;       9.7;      13.9;      17.2;      19.4;      19.1;      14.6;       9.8;       4.9;       1.7;       9.7;
      1050;1991-2020;        42;       1.3;       2.2;       5.4;        10;      14.4;      17.8;      19.7;      19.3;      14.9;      10.3;       5.7;       2.4;      10.3;
      1051;1991-2020;        42;       1.1;       2.1;       5.3;      10.1;      14.5;      17.8;      19.8;      19.5;      14.9;      10.2;       5.5;       2.2;      10.3;
      1052;1991-2020;        51;        .8;       1.8;       4.7;       9.6;        14;      17.2;      19.2;      18.7;      14.5;       9.7;         5;         2;       9.8;
      1066;1991-2020;        46;       1.1;       1.7;       4.8;       9.2;      13.1;      16.2;      18.3;      18.1;        14;       9.3;       5.1;         2;       9.4;
      1072;1991-2020;        51;       2.4;       3.3;         7;      11.2;      15.3;      18.8;      20.7;        20;      15.4;      10.6;       6.3;       3.2;      11.2;
      1073;1991-2020;        46;       2.3;       3.2;       6.7;        11;      15.1;      18.4;      20.3;      19.8;      15.4;      10.4;         6;       3.1;        11;
      1074;1991-2020;        46;       1.3;       2.1;       5.3;       9.9;      14.1;      17.4;      19.6;      19.3;      14.9;        10;       5.4;       2.3;      10.1;
      1078;1991-2020;        51;       3.5;         4;       6.9;      10.5;      14.3;      17.3;      19.4;      18.9;      15.2;      11.2;       7.1;       4.2;        11;
      1079;1991-2020;        46;       3.5;         4;         7;      10.7;      14.5;      17.5;      19.5;        19;      15.3;      11.2;       7.1;       4.2;      11.1;
      1084;1991-2020;        46;       3.6;       4.1;       7.1;      10.9;      14.8;      17.7;      19.7;      19.2;      15.5;      11.4;       7.2;       4.3;      11.3;
      1087;1991-2020;        46;       3.7;       4.3;       7.1;      10.9;      14.8;      17.7;      19.7;      19.3;      15.6;      11.4;       7.4;       4.4;      11.4;
      1091;1991-2020;        46;        .4;         1;       4.4;       8.9;      13.3;      16.6;      18.7;      18.3;      13.8;         9;       4.5;       1.4;       9.2;
      1093;1991-2020;        46;       1.7;       2.4;       5.9;      10.1;      14.1;      17.4;      19.2;      18.7;      14.5;      10.1;       5.5;       2.5;      10.2;
      1102;1991-2020;        46;       1.5;       2.2;       5.9;      10.1;      14.3;      17.8;      19.5;      19.1;      14.6;      10.1;       5.3;       2.2;      10.2;
      1103;1991-2020;        51;       -.5;        .5;       4.4;       8.9;      13.2;      16.4;      17.9;      17.9;      13.4;       8.9;       3.7;        .4;       8.7;
      1106;1991-2020;        46;        .7;       1.6;       4.6;       9.6;        14;      17.2;      19.3;        19;      14.6;       9.6;       4.9;       1.8;       9.7;
      1107;1991-2020;        51;         0;        .6;       4.2;       8.5;      12.8;      16.1;      17.9;      17.3;      12.8;       8.4;       3.9;        .9;       8.6;
      1130;1991-2020;        46;       1.9;         2;       4.1;         8;        12;      15.1;      17.4;      17.3;      13.9;       9.8;       5.6;       2.9;       9.2;
      1146;1991-2020;        46;        .6;       1.3;       4.8;       8.9;      12.9;      16.4;      18.2;      17.8;      13.5;       9.2;       4.5;       1.5;       9.1;
      1154;1991-2020;        46;       -.8;        .3;       4.3;         9;      13.5;      16.8;      18.4;      18.2;      13.5;       8.8;       3.7;        .2;       8.8;
      1161;1991-2020;        42;       -.3;        .6;       4.5;       8.9;      13.4;        17;      18.5;      18.2;      13.4;       8.7;       3.8;        .7;         9;
      1169;1991-2020;        46;       2.2;       3.1;       6.9;      10.8;      14.8;      18.5;      20.2;      19.7;      15.3;      10.9;         6;         3;        11;
      1172;1991-2020;        46;       1.6;       2.1;       5.2;       9.6;      13.5;      16.5;      18.6;      18.2;      14.2;       9.7;       5.5;       2.6;       9.8;
      1182;1991-2020;        46;       1.2;       1.8;         5;       9.5;      13.6;      16.9;        19;      18.8;      14.5;       9.7;       5.1;       2.1;       9.8;
      1188;1991-2020;        46;       -.7;       -.2;       2.8;       7.2;      11.4;      14.8;      16.8;      16.5;      12.3;       7.9;       3.4;        .2;       7.7;
      1197;1991-2020;        51;        .1;        .8;       4.3;       8.6;        13;      16.5;      18.3;      17.9;      13.3;       8.8;       4.1;         1;       8.9;
      1200;1991-2020;        42;         2;       2.2;       4.4;       8.4;      12.3;      15.3;      17.6;      17.5;      14.2;        10;       5.7;       2.9;       9.4;
      1201;1991-2020;        46;       3.3;       3.8;       6.7;      10.4;      14.2;      17.2;      19.2;      18.8;        15;        11;       6.9;       4.1;      10.9;
      1204;1991-2020;        46;       2.4;       2.8;       5.3;       9.3;      13.1;      16.1;      18.2;      17.9;      14.4;      10.2;       6.1;       3.3;       9.9;
      1207;1991-2020;        51;      -1.5;       -.7;       2.8;       7.3;      11.8;      15.1;        17;      16.5;      11.9;       7.4;       2.9;       -.5;       7.5;
      1214;1991-2020;        42;       1.2;       1.8;       5.2;         9;      13.1;      16.7;      18.3;      17.9;      13.9;       9.7;       4.8;       2.1;       9.5;
      1219;1991-2020;        46;       2.7;       2.9;       5.3;       8.8;      12.5;      15.4;      17.7;      17.6;      14.4;      10.4;       6.4;       3.6;       9.8;
      1221;1991-2020;        46;       2.7;       2.9;       5.2;       8.8;      12.4;      15.4;      17.6;      17.5;      14.4;      10.4;       6.3;       3.5;       9.8;
      1224;1991-2020;        51;         2;       2.8;       6.2;       9.9;      14.1;      17.9;      19.5;      18.9;      14.7;      10.3;       5.5;       2.9;      10.3;
      1229;1991-2020;        46;       2.3;       2.8;       6.1;      10.1;        14;      17.3;      19.1;      18.6;      14.5;      10.2;         6;         3;      10.3;
      1238;1991-2020;        46;       2.6;         3;       6.1;       9.9;      13.8;      16.8;      18.7;      18.2;      14.4;      10.4;       6.3;       3.3;      10.3;
      1239;1991-2020;        46;        .2;         1;       4.9;         9;      13.2;      16.8;      18.5;      18.1;      13.7;       9.1;       4.1;        .9;       9.1;
      1243;1991-2020;        46;       -.3;        .2;       3.5;       7.3;      11.4;        15;      16.8;      16.5;      12.3;       8.3;       3.5;        .5;       7.9;
      1246;1991-2020;        42;       2.4;       2.9;       5.8;       9.8;      13.6;      16.5;      18.6;      18.3;      14.4;      10.3;       6.2;       3.3;      10.2;
      1254;1991-2020;        46;       1.9;       2.7;       6.3;      10.5;      14.7;        18;      19.9;      19.4;        15;      10.3;       5.7;       2.7;      10.6;
      1255;1991-2020;        46;       1.7;       2.6;       6.2;      10.3;      14.4;      17.8;      19.6;      19.3;      14.8;      10.2;       5.5;       2.6;      10.4;
      1262;1991-2020;        51;       -.5;        .7;       4.4;       9.1;      13.4;      16.9;      18.4;      18.1;      13.3;       8.8;       3.8;        .6;       8.9;
      1266;1991-2020;        51;       1.9;       2.1;       4.4;       8.3;      12.2;      15.3;      17.5;      17.3;        14;       9.8;       5.6;       2.8;       9.2;
      1270;1991-2020;        51;        .3;         1;       4.3;       8.9;        13;      16.2;      18.4;      18.2;      13.9;       9.1;       4.3;       1.3;         9;
      1275;1991-2020;        46;       -.5;        .7;       4.8;       9.5;        14;      17.4;      18.9;      18.6;      13.9;       9.2;         4;        .4;       9.2;
      1276;1991-2020;        46;        .7;       1.5;       5.5;       9.9;      14.2;      17.8;      19.4;      18.9;      14.4;       9.9;       4.9;       1.6;       9.9;
      1279;1991-2020;        51;        .8;       1.5;       5.2;       9.8;      14.3;      17.7;      19.6;        19;      14.2;       9.5;       4.8;       1.7;       9.8;
      1280;1991-2020;        46;        .8;       1.5;       5.2;       9.8;      14.2;      17.6;      19.4;      18.9;      14.2;       9.5;       4.8;       1.6;       9.8;
      1287;1991-2020;        46;       1.1;       1.7;       5.1;       9.3;      13.2;      16.4;      18.3;      17.8;      13.7;       9.3;       4.9;         2;       9.4;
      1292;1991-2020;        46;       -.7;        .1;       3.8;       8.5;        13;      16.3;        18;      17.6;        13;       8.3;       3.5;        .2;       8.5;
      1297;1991-2020;        51;       1.5;       2.1;       5.1;       9.3;      13.2;      16.5;      18.4;      17.9;      13.9;       9.6;       5.4;       2.4;       9.5;
      1299;1991-2020;        46;       2.7;       2.9;       5.2;       8.8;      12.4;      15.4;      17.7;      17.7;      14.6;      10.5;       6.4;       3.6;       9.8;
      1300;1991-2020;        42;        .9;       1.3;       4.1;       7.9;        12;      15.1;      16.8;      16.4;      12.5;       8.6;       4.7;       1.8;       8.5;
      1303;1991-2020;        51;         3;       3.5;       6.5;      10.3;      13.9;      16.7;      18.8;      18.5;      14.9;      10.9;       6.7;       3.7;      10.6;
      1327;1991-2020;        51;         3;       3.6;       6.5;       9.9;      13.7;      16.8;        19;      18.6;      14.9;        11;       6.7;       3.8;      10.6;
      1329;1991-2020;        46;       1.6;       1.9;       4.1;         8;      12.1;      15.2;      17.6;      17.4;        14;       9.7;       5.4;       2.6;       9.1;
